Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
2073,4,23;79;93;109,Yes,0.6561
2074,4,23;79;95;109,Yes,0.6561
2075,4,23;79;96;109,Yes,0.6561
2076,4,23;79;99;109,Yes,0.6561
2077,4,23;79;100;109,Yes,0.6561
2078,4,23;79;101;109,Yes,0
2079,4,23;79;102;109,Yes,0.6561
2080,4,23;79;103;109,Yes,0.6561
2081,4,23;79;108;109,Yes,0.6561
2082,3,23;81;109,Yes,0.6561
2083,4,23;81;84;109,Yes,0.833903
2084,4,23;81;85;109,Yes,0.833903
2085,4,23;81;91;109,Yes,1.3122
2086,4,23;81;92;109,Yes,0.833903
2087,4,23;81;93;109,Yes,0.833903
2088,4,23;81;95;109,Yes,0.833903
2089,4,23;81;96;109,Yes,0.833903
2090,4,23;81;99;109,Yes,0.833903
2091,4,23;81;100;109,Yes,0.833903
2092,4,23;81;101;109,Yes,0.6561
2093,4,23;81;102;109,Yes,0.833903
2094,4,23;81;103;109,Yes,0.833903
2095,4,23;81;108;109,Yes,1.3122
2096,4,23;71;81;109,Yes,1.1344
2097,3,23;84;109,Yes,0.6561
2098,4,23;84;85;109,Yes,0.833903
2099,4,23;84;91;109,Yes,1.3122
2100,4,23;84;92;109,Yes,0.833903
2101,4,23;84;93;109,Yes,0.833903
2102,4,23;84;95;109,Yes,0.833903
2103,4,23;84;96;109,Yes,0.833903
2104,4,23;84;99;109,Yes,0.833903
2105,4,23;84;100;109,Yes,0.833903
2106,4,23;84;101;109,Yes,0.6561
2107,4,23;84;102;109,Yes,0.833903
2108,4,23;84;103;109,Yes,1.3122
2109,4,23;84;108;109,Yes,0.833903
2110,3,23;85;109,Yes,0.6561
2111,4,23;85;91;109,Yes,1.3122
2112,4,23;85;92;109,Yes,0.833903
2113,4,23;85;93;109,Yes,0.833903
2114,4,23;85;95;109,Yes,0.833903
2115,4,23;85;96;109,Yes,0.833903
2116,4,23;85;99;109,Yes,0.833903
2117,4,23;85;100;109,Yes,0.833903
2118,4,23;85;101;109,Yes,0.6561
2119,4,23;85;102;109,Yes,0.833903
2120,4,23;85;103;109,Yes,0.833903
2121,4,23;85;108;109,Yes,1.3122
2122,3,23;91;109,Yes,0.6561
2123,4,23;91;92;109,Yes,0.833903
2124,4,23;91;93;109,Yes,1.3122
2125,4,23;91;95;109,Yes,1.3122
2126,4,23;91;96;109,Yes,1.3122
2127,4,23;91;99;109,Yes,1.3122
2128,4,23;91;100;109,Yes,1.3122
2129,4,23;91;101;109,Yes,0.6561
2130,4,23;91;102;109,Yes,1.3122
2131,4,23;91;103;109,Yes,1.3122
2132,4,23;91;108;109,Yes,0.833903
2133,4,21;23;91;109,Yes,0.6561
2134,4,23;53;91;109,Yes,1.42254
2135,4,23;61;91;109,Yes,1.1344
2136,4,23;67;91;109,Yes,1.18223
2137,4,23;77;91;109,Yes,1.1344
2138,4,23;83;91;109,Yes,1.1344
2139,4,23;86;91;109,Yes,1.1344
2140,4,23;87;91;109,Yes,1.1344
2141,4,23;91;105;109,Yes,1.33634
2142,4,23;91;106;109,Yes,1.1344
2143,4,23;91;107;109,Yes,1.33634
2144,3,23;92;109,Yes,0.6561
2145,4,23;92;93;109,Yes,0.833903
2146,4,23;92;95;109,Yes,0.833903
2147,4,23;92;96;109,Yes,0.833903
2148,4,23;92;99;109,Yes,0.833903
2149,4,23;92;100;109,Yes,0.833903
2150,4,23;92;101;109,Yes,0.6561
2151,4,23;92;102;109,Yes,0.833903
2152,4,23;92;103;109,Yes,0.833903
2153,4,23;92;108;109,Yes,0.833903
2154,3,23;93;109,Yes,0.6561
2155,4,23;93;95;109,Yes,0.833903
2156,4,23;93;96;109,Yes,0.833903
2157,4,23;93;99;109,Yes,0.833903
2158,4,23;93;100;109,Yes,0.833903
2159,4,23;93;101;109,Yes,0.6561
2160,4,23;93;102;109,Yes,0.833903
2161,4,23;93;103;109,Yes,0.833903
2162,4,23;93;108;109,Yes,1.3122
2163,4,23;71;93;109,Yes,1.1344
2164,3,23;95;109,Yes,0.6561
2165,4,23;95;96;109,Yes,0.833903
2166,4,23;95;99;109,Yes,0.833903
2167,4,23;95;100;109,Yes,0.833903
2168,4,23;95;101;109,Yes,0.6561
2169,4,23;95;102;109,Yes,0.833903
2170,4,23;95;103;109,Yes,0.833903
2171,4,23;95;108;109,Yes,1.3122
2172,4,23;83;95;109,Yes,1.1344
2173,3,23;96;109,Yes,0.6561
2174,4,23;96;99;109,Yes,0.833903
2175,4,23;96;100;109,Yes,0.833903
2176,4,23;96;101;109,Yes,0.6561
2177,4,23;96;102;109,Yes,0.833903
2178,4,23;96;103;109,Yes,0.833903
2179,4,23;96;108;109,Yes,1.3122
2180,4,23;31;96;109,Yes,1.18223
2181,4,23;71;96;109,Yes,1.1344
2182,4,23;83;96;109,Yes,1.33634
2183,4,23;96;107;109,Yes,1.33634
2184,3,23;99;109,Yes,0.6561
2185,4,23;99;100;109,Yes,1.3122
2186,4,23;99;101;109,Yes,0.6561
2187,4,23;99;102;109,Yes,0.833903
2188,4,23;99;103;109,Yes,1.3122
2189,4,23;99;108;109,Yes,0.833903
2190,3,23;100;109,Yes,0.6561
2191,4,23;100;101;109,Yes,0.6561
2192,4,23;100;102;109,Yes,1.3122
2193,4,23;100;103;109,Yes,0.833903
2194,4,23;100;108;109,Yes,0.833903
2195,3,23;101;109,Yes,0
2196,4,23;101;102;109,Yes,0.6561
2197,4,23;101;103;109,Yes,0.6561
2198,4,23;101;108;109,Yes,0.6561
2199,3,23;102;109,Yes,0.6561
2200,4,23;102;103;109,Yes,1.3122
2201,4,23;102;108;109,Yes,0.833903
2202,3,23;103;109,Yes,0.6561
2203,4,23;103;108;109,Yes,0.833903
2204,3,23;108;109,Yes,0.6561
2205,4,23;71;108;109,Yes,1.33634
2206,2,34;109,Yes,0.6561
2207,3,34;35;109,Yes,0.833903
2208,4,34;35;43;109,Yes,0.882088
2209,4,34;35;44;109,Yes,0.882088
2210,4,34;35;47;109,Yes,0.882088
2211,4,34;35;54;109,Yes,0.833903
2212,4,34;35;59;109,Yes,0.882088
2213,4,34;35;60;109,Yes,0.882088
2214,4,34;35;64;109,Yes,0.882088
2215,4,34;35;70;109,Yes,0.882088
2216,4,34;35;75;109,Yes,0.882088
2217,4,34;35;79;109,Yes,0.833903
2218,4,34;35;81;109,Yes,0.882088
2219,4,34;35;84;109,Yes,0.882088
2220,4,34;35;85;109,Yes,0.882088
2221,4,34;35;91;109,Yes,1.49
2222,4,34;35;92;109,Yes,0.882088
2223,4,34;35;93;109,Yes,0.882088
2224,4,34;35;95;109,Yes,0.882088
2225,4,34;35;96;109,Yes,0.882088
2226,4,34;35;99;109,Yes,0.882088
2227,4,34;35;100;109,Yes,0.882088
2228,4,34;35;101;109,Yes,0.833903
2229,4,34;35;102;109,Yes,0.882088
2230,4,34;35;103;109,Yes,0.882088
2231,4,34;35;108;109,Yes,1.36038
2232,3,34;43;109,Yes,0.833903
2233,4,34;43;44;109,Yes,0.882088
2234,4,34;43;47;109,Yes,0.882088
2235,4,34;43;54;109,Yes,0.833903
2236,4,34;43;59;109,Yes,0.882088
2237,4,34;43;60;109,Yes,0.882088
2238,4,34;43;64;109,Yes,0.882088
2239,4,34;43;70;109,Yes,0.882088
2240,4,34;43;75;109,Yes,0.882088
2241,4,34;43;79;109,Yes,0.833903
2242,4,34;43;81;109,Yes,0.882088
2243,4,34;43;84;109,Yes,0.882088
2244,4,34;43;85;109,Yes,0.882088
2245,4,34;43;91;109,Yes,1.49
2246,4,34;43;92;109,Yes,0.882088
2247,4,34;43;93;109,Yes,0.882088
2248,4,34;43;95;109,Yes,0.882088
2249,4,34;43;96;109,Yes,0.882088
2250,4,34;43;99;109,Yes,0.882088
2251,4,34;43;100;109,Yes,0.882088
2252,4,34;43;101;109,Yes,0.833903
2253,4,34;43;102;109,Yes,0.882088
2254,4,34;43;103;109,Yes,0.882088
2255,4,34;43;108;109,Yes,1.36038
2256,3,34;44;109,Yes,0.833903
2257,4,34;44;47;109,Yes,1.36038
2258,4,34;44;54;109,Yes,0.833903
2259,4,34;44;59;109,Yes,1.36038
2260,4,34;44;60;109,Yes,1.36038
2261,4,34;44;64;109,Yes,1.36038
2262,4,34;44;70;109,Yes,0.882088
2263,4,34;44;75;109,Yes,0.882088
2264,4,34;44;79;109,Yes,0.833903
2265,4,34;44;81;109,Yes,1.36038
2266,4,34;44;84;109,Yes,1.36038
2267,4,34;44;85;109,Yes,1.36038
2268,4,34;44;91;109,Yes,1.87355
2269,4,34;44;92;109,Yes,0.882088
2270,4,34;44;93;109,Yes,1.36038
2271,4,34;44;95;109,Yes,1.36038
2272,4,34;44;96;109,Yes,1.36038
2273,4,34;44;99;109,Yes,1.36038
2274,4,34;44;100;109,Yes,1.36038
2275,4,34;44;101;109,Yes,0.833903
2276,4,34;44;102;109,Yes,1.36038
2277,4,34;44;103;109,Yes,1.36038
2278,4,34;44;108;109,Yes,1.36038
2279,4,21;34;44;109,Yes,0.833903
2280,4,34;44;67;109,Yes,1.36003
2281,4,34;44;83;109,Yes,1.3122
2282,4,34;44;86;109,Yes,1.3122
2283,4,34;44;97;109,Yes,1.66088
2284,4,34;44;105;109,Yes,1.3122
2285,3,34;47;109,Yes,0.833903
2286,4,34;47;54;109,Yes,0.833903
2287,4,34;47;59;109,Yes,0.882088
2288,4,34;47;60;109,Yes,0.882088
2289,4,34;47;64;109,Yes,0.882088
2290,4,34;47;70;109,Yes,0.882088
2291,4,34;47;75;109,Yes,0.882088
2292,4,34;47;79;109,Yes,0.833903
2293,4,34;47;81;109,Yes,0.882088
2294,4,34;47;84;109,Yes,0.882088
2295,4,34;47;85;109,Yes,0.882088
2296,4,34;47;91;109,Yes,1.49
2297,4,34;47;92;109,Yes,0.882088
2298,4,34;47;93;109,Yes,0.882088
2299,4,34;47;95;109,Yes,0.882088
2300,4,34;47;96;109,Yes,0.882088
2301,4,34;47;99;109,Yes,0.882088
2302,4,34;47;100;109,Yes,0.882088
2303,4,34;47;101;109,Yes,0.833903
2304,4,34;47;102;109,Yes,0.882088
2305,4,34;47;103;109,Yes,0.882088
2306,4,34;47;108;109,Yes,1.52487
2307,4,34;47;71;109,Yes,1.3122
2308,4,34;47;83;109,Yes,1.82796
2309,3,34;54;109,Yes,0.6561
2310,4,34;54;59;109,Yes,0.833903
2311,4,34;54;60;109,Yes,0.833903
2312,4,34;54;64;109,Yes,0.833903
2313,4,34;54;70;109,Yes,0.833903
2314,4,34;54;75;109,Yes,0.833903
2315,4,34;54;79;109,Yes,0.6561
2316,4,34;54;81;109,Yes,0.833903
2317,4,34;54;84;109,Yes,0.833903
2318,4,34;54;85;109,Yes,0.833903
2319,4,34;54;91;109,Yes,1.3122
2320,4,34;54;92;109,Yes,0.833903
2321,4,34;54;93;109,Yes,0.833903
2322,4,34;54;95;109,Yes,0.833903
2323,4,34;54;96;109,Yes,0.833903
2324,4,34;54;99;109,Yes,0.833903
2325,4,34;54;100;109,Yes,0.833903
2326,4,34;54;101;109,Yes,0.6561
2327,4,34;54;102;109,Yes,0.833903
2328,4,34;54;103;109,Yes,0.833903
2329,4,34;54;108;109,Yes,1.3122
2330,3,34;59;109,Yes,0.833903
2331,4,34;59;60;109,Yes,0.882088
2332,4,34;59;64;109,Yes,0.882088
2333,4,34;59;70;109,Yes,0.882088
2334,4,34;59;75;109,Yes,0.882088
2335,4,34;59;79;109,Yes,0.833903
2336,4,34;59;81;109,Yes,0.882088
2337,4,34;59;84;109,Yes,0.882088
2338,4,34;59;85;109,Yes,0.882088
2339,4,34;59;91;109,Yes,1.49
2340,4,34;59;92;109,Yes,0.882088
2341,4,34;59;93;109,Yes,0.882088
2342,4,34;59;95;109,Yes,0.882088
2343,4,34;59;96;109,Yes,0.882088
2344,4,34;59;99;109,Yes,0.882088
2345,4,34;59;100;109,Yes,0.882088
2346,4,34;59;101;109,Yes,0.833903
2347,4,34;59;102;109,Yes,0.882088
2348,4,34;59;103;109,Yes,0.882088
2349,4,34;59;108;109,Yes,1.36038
2350,3,34;60;109,Yes,0.833903
2351,4,34;60;64;109,Yes,0.882088
2352,4,34;60;70;109,Yes,0.882088
2353,4,34;60;75;109,Yes,0.882088
2354,4,34;60;79;109,Yes,0.833903
2355,4,34;60;81;109,Yes,0.882088
2356,4,34;60;84;109,Yes,0.882088
2357,4,34;60;85;109,Yes,0.882088
2358,4,34;60;91;109,Yes,1.49
2359,4,34;60;92;109,Yes,0.882088
2360,4,34;60;93;109,Yes,0.882088
2361,4,34;60;95;109,Yes,0.882088
2362,4,34;60;96;109,Yes,0.882088
2363,4,34;60;99;109,Yes,0.882088
2364,4,34;60;100;109,Yes,0.882088
2365,4,34;60;101;109,Yes,0.833903
2366,4,34;60;102;109,Yes,0.882088
2367,4,34;60;103;109,Yes,0.882088
2368,4,34;60;108;109,Yes,1.52487
2369,3,34;64;109,Yes,0.833903
2370,4,34;64;70;109,Yes,0.882088
2371,4,34;64;75;109,Yes,0.882088
2372,4,34;64;79;109,Yes,0.833903
2373,4,34;64;81;109,Yes,0.882088
2374,4,34;64;84;109,Yes,0.882088
2375,4,34;64;85;109,Yes,0.882088
2376,4,34;64;91;109,Yes,1.49
2377,4,34;64;92;109,Yes,0.882088
2378,4,34;64;93;109,Yes,0.882088
2379,4,34;64;95;109,Yes,0.882088
2380,4,34;64;96;109,Yes,0.882088
2381,4,34;64;99;109,Yes,0.882088
2382,4,34;64;100;109,Yes,0.882088
2383,4,34;64;101;109,Yes,0.833903
2384,4,34;64;102;109,Yes,0.882088
2385,4,34;64;103;109,Yes,0.882088
2386,4,34;64;108;109,Yes,1.52487
2387,3,34;70;109,Yes,0.833903
2388,4,34;70;75;109,Yes,0.882088
2389,4,34;70;79;109,Yes,0.833903
2390,4,34;70;81;109,Yes,0.882088
2391,4,34;70;84;109,Yes,0.882088
2392,4,34;70;85;109,Yes,0.882088
2393,4,34;70;91;109,Yes,1.36038
2394,4,34;70;92;109,Yes,0.882088
2395,4,34;70;93;109,Yes,0.882088
2396,4,34;70;95;109,Yes,0.882088
2397,4,34;70;96;109,Yes,0.882088
2398,4,34;70;99;109,Yes,0.882088
2399,4,34;70;100;109,Yes,0.882088
2400,4,34;70;101;109,Yes,0.833903
2401,4,34;70;102;109,Yes,0.882088
2402,4,34;70;103;109,Yes,0.882088
2403,4,34;70;108;109,Yes,1.36038
2404,3,34;75;109,Yes,0.833903
2405,4,34;75;79;109,Yes,0.833903
2406,4,34;75;81;109,Yes,0.882088
2407,4,34;75;84;109,Yes,0.882088
2408,4,34;75;85;109,Yes,0.882088
2409,4,34;75;91;109,Yes,1.49
2410,4,34;75;92;109,Yes,0.882088
2411,4,34;75;93;109,Yes,0.882088
2412,4,34;75;95;109,Yes,0.882088
2413,4,34;75;96;109,Yes,0.882088
2414,4,34;75;99;109,Yes,0.882088
2415,4,34;75;100;109,Yes,0.882088
2416,4,34;75;101;109,Yes,0.833903
2417,4,34;75;102;109,Yes,0.882088
2418,4,34;75;103;109,Yes,0.882088
2419,4,34;75;108;109,Yes,1.36038
2420,3,34;79;109,Yes,0.6561
2421,4,34;79;81;109,Yes,0.833903
2422,4,34;79;84;109,Yes,0.833903
2423,4,34;79;85;109,Yes,0.833903
2424,4,34;79;91;109,Yes,1.3122
2425,4,34;79;92;109,Yes,0.833903
2426,4,34;79;93;109,Yes,0.833903
2427,4,34;79;95;109,Yes,0.833903
2428,4,34;79;96;109,Yes,0.833903
2429,4,34;79;99;109,Yes,0.833903
2430,4,34;79;100;109,Yes,0.833903
2431,4,34;79;101;109,Yes,0.6561
2432,4,34;79;102;109,Yes,0.833903
2433,4,34;79;103;109,Yes,0.833903
2434,4,34;79;108;109,Yes,1.3122
2435,3,34;81;109,Yes,0.833903
2436,4,34;81;84;109,Yes,0.882088
2437,4,34;81;85;109,Yes,0.882088
2438,4,34;81;91;109,Yes,1.49
2439,4,34;81;92;109,Yes,0.882088
2440,4,34;81;93;109,Yes,0.882088
2441,4,34;81;95;109,Yes,0.882088
2442,4,34;81;96;109,Yes,0.882088
2443,4,34;81;99;109,Yes,0.882088
2444,4,34;81;100;109,Yes,0.882088
2445,4,34;81;101;109,Yes,0.833903
2446,4,34;81;102;109,Yes,0.882088
2447,4,34;81;103;109,Yes,0.882088
2448,4,34;81;108;109,Yes,1.52487
2449,4,34;71;81;109,Yes,1.3122
2450,3,34;84;109,Yes,0.833903
2451,4,34;84;85;109,Yes,0.882088
2452,4,34;84;91;109,Yes,1.49
2453,4,34;84;92;109,Yes,0.882088
2454,4,34;84;93;109,Yes,0.882088
2455,4,34;84;95;109,Yes,0.882088
2456,4,34;84;96;109,Yes,0.882088
2457,4,34;84;99;109,Yes,0.882088
2458,4,34;84;100;109,Yes,0.882088
2459,4,34;84;101;109,Yes,0.833903
2460,4,34;84;102;109,Yes,0.882088
2461,4,34;84;103;109,Yes,1.36038
2462,4,34;84;108;109,Yes,1.36038
2463,3,34;85;109,Yes,0.833903
2464,4,34;85;91;109,Yes,1.49
2465,4,34;85;92;109,Yes,0.882088
2466,4,34;85;93;109,Yes,0.882088
2467,4,34;85;95;109,Yes,0.882088
2468,4,34;85;96;109,Yes,0.882088
2469,4,34;85;99;109,Yes,0.882088
2470,4,34;85;100;109,Yes,0.882088
2471,4,34;85;101;109,Yes,0.833903
2472,4,34;85;102;109,Yes,0.882088
2473,4,34;85;103;109,Yes,0.882088
2474,4,34;85;108;109,Yes,1.52487
2475,3,34;91;109,Yes,1.3122
2476,4,34;91;92;109,Yes,1.36038
2477,4,34;91;93;109,Yes,1.49
2478,4,34;91;95;109,Yes,1.49
2479,4,34;91;96;109,Yes,1.49
2480,4,34;91;99;109,Yes,1.49
2481,4,34;91;100;109,Yes,1.49
2482,4,34;91;101;109,Yes,1.3122
2483,4,34;91;102;109,Yes,1.49
2484,4,34;91;103;109,Yes,1.49
2485,4,34;91;108;109,Yes,1.87355
2486,4,21;34;91;109,Yes,1.3122
2487,4,34;53;91;109,Yes,2.11941
2488,4,34;61;91;109,Yes,1.44182
2489,4,34;67;91;109,Yes,1.45478
2490,4,34;77;91;109,Yes,1.44182
2491,4,34;83;91;109,Yes,1.44182
2492,4,34;86;91;109,Yes,1.44182
2493,4,34;87;91;109,Yes,1.44182
2494,4,34;91;105;109,Yes,1.95758
2495,4,34;91;106;109,Yes,1.44182
2496,4,34;91;107;109,Yes,2.02383
2497,3,34;92;109,Yes,0.833903
2498,4,34;92;93;109,Yes,0.882088
2499,4,34;92;95;109,Yes,0.882088
2500,4,34;92;96;109,Yes,0.882088
2501,4,34;92;99;109,Yes,0.882088
2502,4,34;92;100;109,Yes,0.882088
2503,4,34;92;101;109,Yes,0.833903
2504,4,34;92;102;109,Yes,0.882088
2505,4,34;92;103;109,Yes,0.882088
2506,4,34;92;108;109,Yes,1.36038
2507,3,34;93;109,Yes,0.833903
2508,4,34;93;95;109,Yes,0.882088
2509,4,34;93;96;109,Yes,0.882088
2510,4,34;93;99;109,Yes,0.882088
2511,4,34;93;100;109,Yes,0.882088
2512,4,34;93;101;109,Yes,0.833903
2513,4,34;93;102;109,Yes,0.882088
2514,4,34;93;103;109,Yes,0.882088
2515,4,34;93;108;109,Yes,1.52487
2516,4,34;71;93;109,Yes,1.3122
2517,3,34;95;109,Yes,0.833903
2518,4,34;95;96;109,Yes,0.882088
2519,4,34;95;99;109,Yes,0.882088
2520,4,34;95;100;109,Yes,0.882088
2521,4,34;95;101;109,Yes,0.833903
2522,4,34;95;102;109,Yes,0.882088
2523,4,34;95;103;109,Yes,0.882088
2524,4,34;95;108;109,Yes,1.52487
2525,4,34;83;95;109,Yes,1.3122
2526,3,34;96;109,Yes,0.833903
2527,4,34;96;99;109,Yes,0.882088
2528,4,34;96;100;109,Yes,0.882088
2529,4,34;96;101;109,Yes,0.833903
2530,4,34;96;102;109,Yes,0.882088
2531,4,34;96;103;109,Yes,0.882088
2532,4,34;96;108;109,Yes,1.52487
2533,4,31;34;96;109,Yes,1.36003
2534,4,34;71;96;109,Yes,1.3122
2535,4,34;83;96;109,Yes,1.82796
2536,4,34;96;107;109,Yes,1.89421
2537,3,34;99;109,Yes,0.833903
2538,4,34;99;100;109,Yes,1.36038
2539,4,34;99;101;109,Yes,0.833903
2540,4,34;99;102;109,Yes,0.882088
2541,4,34;99;103;109,Yes,1.36038
2542,4,34;99;108;109,Yes,1.36038
2543,3,34;100;109,Yes,0.833903
2544,4,34;100;101;109,Yes,0.833903
2545,4,34;100;102;109,Yes,1.36038
2546,4,34;100;103;109,Yes,0.882088
2547,4,34;100;108;109,Yes,1.36038
2548,3,34;101;109,Yes,0.6561
2549,4,34;101;102;109,Yes,0.833903
2550,4,34;101;103;109,Yes,0.833903
2551,4,34;101;108;109,Yes,1.3122
2552,3,34;102;109,Yes,0.833903
2553,4,34;102;103;109,Yes,1.36038
2554,4,34;102;108;109,Yes,1.36038
2555,3,34;103;109,Yes,0.833903
2556,4,34;103;108;109,Yes,1.36038
2557,3,34;108;109,Yes,1.3122
2558,4,34;71;108;109,Yes,1.99593
2559,2,35;109,Yes,0.6561
2560,3,35;43;109,Yes,0.833903
2561,4,35;43;44;109,Yes,0.882088
2562,4,35;43;47;109,Yes,0.882088
2563,4,35;43;54;109,Yes,0.833903
2564,4,35;43;59;109,Yes,0.882088
2565,4,35;43;60;109,Yes,0.882088
2566,4,35;43;64;109,Yes,0.882088
2567,4,35;43;70;109,Yes,0.882088
2568,4,35;43;75;109,Yes,0.882088
2569,4,35;43;79;109,Yes,0.833903
2570,4,35;43;81;109,Yes,0.882088
2571,4,35;43;84;109,Yes,0.882088
2572,4,35;43;85;109,Yes,0.882088
2573,4,35;43;91;109,Yes,1.49
2574,4,35;43;92;109,Yes,0.882088
2575,4,35;43;93;109,Yes,0.882088
2576,4,35;43;95;109,Yes,0.882088
2577,4,35;43;96;109,Yes,0.882088
2578,4,35;43;99;109,Yes,0.882088
2579,4,35;43;100;109,Yes,0.882088
2580,4,35;43;101;109,Yes,0.833903
2581,4,35;43;102;109,Yes,0.882088
2582,4,35;43;103;109,Yes,0.882088
2583,4,35;43;108;109,Yes,0.882088
2584,3,35;44;109,Yes,0.833903
2585,4,35;44;47;109,Yes,1.36038
2586,4,35;44;54;109,Yes,0.833903
2587,4,35;44;59;109,Yes,1.36038
2588,4,35;44;60;109,Yes,1.36038
2589,4,35;44;64;109,Yes,1.36038
2590,4,35;44;70;109,Yes,0.882088
2591,4,35;44;75;109,Yes,0.882088
2592,4,35;44;79;109,Yes,0.833903
2593,4,35;44;81;109,Yes,1.36038
2594,4,35;44;84;109,Yes,1.36038
2595,4,35;44;85;109,Yes,1.36038
2596,4,35;44;91;109,Yes,1.87355
2597,4,35;44;92;109,Yes,0.882088
2598,4,35;44;93;109,Yes,1.36038
2599,4,35;44;95;109,Yes,1.36038
2600,4,35;44;96;109,Yes,1.36038
2601,4,35;44;99;109,Yes,1.36038
2602,4,35;44;100;109,Yes,1.36038
2603,4,35;44;101;109,Yes,0.833903
2604,4,35;44;102;109,Yes,1.36038
2605,4,35;44;103;109,Yes,1.36038
2606,4,35;44;108;109,Yes,0.882088
2607,4,21;35;44;109,Yes,0.833903
2608,4,35;44;67;109,Yes,1.36003
2609,4,35;44;83;109,Yes,1.66088
2610,4,35;44;86;109,Yes,1.3122
2611,4,35;44;97;109,Yes,1.66088
2612,4,35;44;105;109,Yes,1.3122
2613,3,35;47;109,Yes,0.833903
2614,4,35;47;54;109,Yes,0.833903
2615,4,35;47;59;109,Yes,0.882088
2616,4,35;47;60;109,Yes,0.882088
2617,4,35;47;64;109,Yes,0.882088
2618,4,35;47;70;109,Yes,0.882088
2619,4,35;47;75;109,Yes,0.882088
2620,4,35;47;79;109,Yes,0.833903
2621,4,35;47;81;109,Yes,0.882088
2622,4,35;47;84;109,Yes,0.882088
2623,4,35;47;85;109,Yes,0.882088
2624,4,35;47;91;109,Yes,1.49
2625,4,35;47;92;109,Yes,0.882088
2626,4,35;47;93;109,Yes,0.882088
2627,4,35;47;95;109,Yes,0.882088
2628,4,35;47;96;109,Yes,0.882088
2629,4,35;47;99;109,Yes,0.882088
2630,4,35;47;100;109,Yes,0.882088
2631,4,35;47;101;109,Yes,0.833903
2632,4,35;47;102;109,Yes,0.882088
2633,4,35;47;103;109,Yes,0.882088
2634,4,35;47;108;109,Yes,1.36038
2635,4,35;47;71;109,Yes,1.3122
2636,4,35;47;83;109,Yes,1.89421
2637,3,35;54;109,Yes,0.6561
2638,4,35;54;59;109,Yes,0.833903
2639,4,35;54;60;109,Yes,0.833903
2640,4,35;54;64;109,Yes,0.833903
2641,4,35;54;70;109,Yes,0.833903
2642,4,35;54;75;109,Yes,0.833903
2643,4,35;54;79;109,Yes,0.6561
2644,4,35;54;81;109,Yes,0.833903
2645,4,35;54;84;109,Yes,0.833903
2646,4,35;54;85;109,Yes,0.833903
2647,4,35;54;91;109,Yes,1.3122
2648,4,35;54;92;109,Yes,0.833903
2649,4,35;54;93;109,Yes,0.833903
2650,4,35;54;95;109,Yes,0.833903
2651,4,35;54;96;109,Yes,0.833903
2652,4,35;54;99;109,Yes,0.833903
2653,4,35;54;100;109,Yes,0.833903
2654,4,35;54;101;109,Yes,0.6561
2655,4,35;54;102;109,Yes,0.833903
2656,4,35;54;103;109,Yes,0.833903
2657,4,35;54;108;109,Yes,0.833903
2658,3,35;59;109,Yes,0.833903
2659,4,35;59;60;109,Yes,0.882088
2660,4,35;59;64;109,Yes,0.882088
2661,4,35;59;70;109,Yes,0.882088
2662,4,35;59;75;109,Yes,0.882088
2663,4,35;59;79;109,Yes,0.833903
2664,4,35;59;81;109,Yes,0.882088
2665,4,35;59;84;109,Yes,0.882088
2666,4,35;59;85;109,Yes,0.882088
2667,4,35;59;91;109,Yes,1.49
2668,4,35;59;92;109,Yes,0.882088
2669,4,35;59;93;109,Yes,0.882088
2670,4,35;59;95;109,Yes,0.882088
2671,4,35;59;96;109,Yes,0.882088
2672,4,35;59;99;109,Yes,0.882088
2673,4,35;59;100;109,Yes,0.882088
2674,4,35;59;101;109,Yes,0.833903
2675,4,35;59;102;109,Yes,0.882088
2676,4,35;59;103;109,Yes,0.882088
2677,4,35;59;108;109,Yes,0.882088
2678,3,35;60;109,Yes,0.833903
2679,4,35;60;64;109,Yes,0.882088
2680,4,35;60;70;109,Yes,0.882088
2681,4,35;60;75;109,Yes,0.882088
2682,4,35;60;79;109,Yes,0.833903
2683,4,35;60;81;109,Yes,0.882088
2684,4,35;60;84;109,Yes,0.882088
2685,4,35;60;85;109,Yes,0.882088
2686,4,35;60;91;109,Yes,1.49
2687,4,35;60;92;109,Yes,0.882088
2688,4,35;60;93;109,Yes,0.882088
2689,4,35;60;95;109,Yes,0.882088
2690,4,35;60;96;109,Yes,0.882088
2691,4,35;60;99;109,Yes,0.882088
2692,4,35;60;100;109,Yes,0.882088
2693,4,35;60;101;109,Yes,0.833903
2694,4,35;60;102;109,Yes,0.882088
2695,4,35;60;103;109,Yes,0.882088
2696,4,35;60;108;109,Yes,1.36038
2697,3,35;64;109,Yes,0.833903
2698,4,35;64;70;109,Yes,0.882088
2699,4,35;64;75;109,Yes,0.882088
2700,4,35;64;79;109,Yes,0.833903
2701,4,35;64;81;109,Yes,0.882088
2702,4,35;64;84;109,Yes,0.882088
2703,4,35;64;85;109,Yes,0.882088
2704,4,35;64;91;109,Yes,1.49
2705,4,35;64;92;109,Yes,0.882088
2706,4,35;64;93;109,Yes,0.882088
2707,4,35;64;95;109,Yes,0.882088
2708,4,35;64;96;109,Yes,0.882088
2709,4,35;64;99;109,Yes,0.882088
2710,4,35;64;100;109,Yes,0.882088
2711,4,35;64;101;109,Yes,0.833903
2712,4,35;64;102;109,Yes,0.882088
