Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
13352,5,19;59;96;102;109,Yes,0.896452
13353,5,19;59;96;103;109,Yes,0.896452
13354,5,19;59;96;108;109,Yes,1.37475
13355,5,19;31;59;96;109,Yes,1.41303
13356,5,19;59;71;96;109,Yes,1.3652
13357,5,19;59;83;96;109,Yes,1.97451
13358,5,19;59;96;107;109,Yes,2.03283
13359,4,19;59;99;109,Yes,0.886906
13360,5,19;59;99;100;109,Yes,1.37475
13361,5,19;59;99;101;109,Yes,0.886906
13362,5,19;59;99;102;109,Yes,0.896452
13363,5,19;59;99;103;109,Yes,1.37475
13364,5,19;59;99;108;109,Yes,0.896452
13365,4,19;59;100;109,Yes,0.886906
13366,5,19;59;100;101;109,Yes,0.886906
13367,5,19;59;100;102;109,Yes,1.37475
13368,5,19;59;100;103;109,Yes,0.896452
13369,5,19;59;100;108;109,Yes,0.896452
13370,4,19;59;101;109,Yes,0.851683
13371,5,19;59;101;102;109,Yes,0.886906
13372,5,19;59;101;103;109,Yes,0.886906
13373,5,19;59;101;108;109,Yes,0.886906
13374,4,19;59;102;109,Yes,0.886906
13375,5,19;59;102;103;109,Yes,1.37475
13376,5,19;59;102;108;109,Yes,0.896452
13377,4,19;59;103;109,Yes,0.886906
13378,5,19;59;103;108;109,Yes,0.896452
13379,4,19;59;108;109,Yes,0.886906
13380,5,19;59;71;108;109,Yes,1.97451
13381,3,19;60;109,Yes,0.851683
13382,4,19;60;64;109,Yes,0.886906
13383,5,19;60;64;70;109,Yes,0.896452
13384,5,19;60;64;75;109,Yes,0.896452
13385,5,19;60;64;79;109,Yes,0.886906
13386,5,19;60;64;81;109,Yes,0.896452
13387,5,19;60;64;84;109,Yes,0.896452
13388,5,19;60;64;85;109,Yes,0.896452
13389,5,19;60;64;91;109,Yes,1.54301
13390,5,19;60;64;92;109,Yes,0.896452
13391,5,19;60;64;93;109,Yes,0.896452
13392,5,19;60;64;95;109,Yes,0.896452
13393,5,19;60;64;96;109,Yes,0.896452
13394,5,19;60;64;99;109,Yes,0.896452
13395,5,19;60;64;100;109,Yes,0.896452
13396,5,19;60;64;101;109,Yes,0.886906
13397,5,19;60;64;102;109,Yes,0.896452
13398,5,19;60;64;103;109,Yes,0.896452
13399,5,19;60;64;108;109,Yes,1.53923
13400,4,19;60;70;109,Yes,0.886906
13401,5,19;60;70;75;109,Yes,0.896452
13402,5,19;60;70;79;109,Yes,0.886906
13403,5,19;60;70;81;109,Yes,0.896452
13404,5,19;60;70;84;109,Yes,0.896452
13405,5,19;60;70;85;109,Yes,0.896452
13406,5,19;60;70;91;109,Yes,1.51733
13407,5,19;60;70;92;109,Yes,0.896452
13408,5,19;60;70;93;109,Yes,0.896452
13409,5,19;60;70;95;109,Yes,0.896452
13410,5,19;60;70;96;109,Yes,0.896452
13411,5,19;60;70;99;109,Yes,0.896452
13412,5,19;60;70;100;109,Yes,0.896452
13413,5,19;60;70;101;109,Yes,0.886906
13414,5,19;60;70;102;109,Yes,0.896452
13415,5,19;60;70;103;109,Yes,0.896452
13416,5,19;60;70;108;109,Yes,1.37475
13417,4,19;60;75;109,Yes,0.886906
13418,5,19;60;75;79;109,Yes,0.886906
13419,5,19;60;75;81;109,Yes,0.896452
13420,5,19;60;75;84;109,Yes,0.896452
13421,5,19;60;75;85;109,Yes,0.896452
13422,5,19;60;75;91;109,Yes,1.54301
13423,5,19;60;75;92;109,Yes,0.896452
13424,5,19;60;75;93;109,Yes,0.896452
13425,5,19;60;75;95;109,Yes,0.896452
13426,5,19;60;75;96;109,Yes,0.896452
13427,5,19;60;75;99;109,Yes,0.896452
13428,5,19;60;75;100;109,Yes,0.896452
13429,5,19;60;75;101;109,Yes,0.886906
13430,5,19;60;75;102;109,Yes,0.896452
13431,5,19;60;75;103;109,Yes,0.896452
13432,5,19;60;75;108;109,Yes,1.37475
13433,4,19;60;79;109,Yes,0.851683
13434,5,19;60;79;81;109,Yes,0.886906
13435,5,19;60;79;84;109,Yes,0.886906
13436,5,19;60;79;85;109,Yes,0.886906
13437,5,19;60;79;91;109,Yes,1.50778
13438,5,19;60;79;92;109,Yes,0.886906
13439,5,19;60;79;93;109,Yes,0.886906
13440,5,19;60;79;95;109,Yes,0.886906
13441,5,19;60;79;96;109,Yes,0.886906
13442,5,19;60;79;99;109,Yes,0.886906
13443,5,19;60;79;100;109,Yes,0.886906
13444,5,19;60;79;101;109,Yes,0.851683
13445,5,19;60;79;102;109,Yes,0.886906
13446,5,19;60;79;103;109,Yes,0.886906
13447,5,19;60;79;108;109,Yes,1.3652
13448,4,19;60;81;109,Yes,0.886906
13449,5,19;60;81;84;109,Yes,0.896452
13450,5,19;60;81;85;109,Yes,0.896452
13451,5,19;60;81;91;109,Yes,1.54301
13452,5,19;60;81;92;109,Yes,0.896452
13453,5,19;60;81;93;109,Yes,0.896452
13454,5,19;60;81;95;109,Yes,0.896452
13455,5,19;60;81;96;109,Yes,0.896452
13456,5,19;60;81;99;109,Yes,0.896452
13457,5,19;60;81;100;109,Yes,0.896452
13458,5,19;60;81;101;109,Yes,0.886906
13459,5,19;60;81;102;109,Yes,0.896452
13460,5,19;60;81;103;109,Yes,0.896452
13461,5,19;60;81;108;109,Yes,1.53923
13462,5,19;60;71;81;109,Yes,1.3652
13463,4,19;60;84;109,Yes,0.886906
13464,5,19;60;84;85;109,Yes,0.896452
13465,5,19;60;84;91;109,Yes,1.54301
13466,5,19;60;84;92;109,Yes,0.896452
13467,5,19;60;84;93;109,Yes,0.896452
13468,5,19;60;84;95;109,Yes,0.896452
13469,5,19;60;84;96;109,Yes,0.896452
13470,5,19;60;84;99;109,Yes,0.896452
13471,5,19;60;84;100;109,Yes,0.896452
13472,5,19;60;84;101;109,Yes,0.886906
13473,5,19;60;84;102;109,Yes,0.896452
13474,5,19;60;84;103;109,Yes,1.37475
13475,5,19;60;84;108;109,Yes,1.37475
13476,4,19;60;85;109,Yes,0.886906
13477,5,19;60;85;91;109,Yes,1.54301
13478,5,19;60;85;92;109,Yes,0.896452
13479,5,19;60;85;93;109,Yes,0.896452
13480,5,19;60;85;95;109,Yes,0.896452
13481,5,19;60;85;96;109,Yes,0.896452
13482,5,19;60;85;99;109,Yes,0.896452
13483,5,19;60;85;100;109,Yes,0.896452
13484,5,19;60;85;101;109,Yes,0.886906
13485,5,19;60;85;102;109,Yes,0.896452
13486,5,19;60;85;103;109,Yes,0.896452
13487,5,19;60;85;108;109,Yes,1.53923
13488,4,19;60;91;109,Yes,1.50778
13489,5,19;60;91;92;109,Yes,1.51733
13490,5,19;60;91;93;109,Yes,1.54301
13491,5,19;60;91;95;109,Yes,1.54301
13492,5,19;60;91;96;109,Yes,1.54301
13493,5,19;60;91;99;109,Yes,1.54301
13494,5,19;60;91;100;109,Yes,1.54301
13495,5,19;60;91;101;109,Yes,1.50778
13496,5,19;60;91;102;109,Yes,1.54301
13497,5,19;60;91;103;109,Yes,1.54301
13498,5,19;60;91;108;109,Yes,2.00253
13499,5,19;21;60;91;109,Yes,1.50778
13500,5,19;53;60;91;109,Yes,2.27954
13501,5,19;60;61;91;109,Yes,1.53346
13502,5,19;60;67;91;109,Yes,1.53603
13503,5,19;60;77;91;109,Yes,1.53346
13504,5,19;60;83;91;109,Yes,1.88214
13505,5,19;60;86;91;109,Yes,1.53346
13506,5,19;60;87;91;109,Yes,1.53346
13507,5,19;60;91;105;109,Yes,2.14277
13508,5,19;60;91;106;109,Yes,1.53346
13509,5,19;60;91;107;109,Yes,2.20108
13510,4,19;60;92;109,Yes,0.886906
13511,5,19;60;92;93;109,Yes,0.896452
13512,5,19;60;92;95;109,Yes,0.896452
13513,5,19;60;92;96;109,Yes,0.896452
13514,5,19;60;92;99;109,Yes,0.896452
13515,5,19;60;92;100;109,Yes,0.896452
13516,5,19;60;92;101;109,Yes,0.886906
13517,5,19;60;92;102;109,Yes,0.896452
13518,5,19;60;92;103;109,Yes,0.896452
13519,5,19;60;92;108;109,Yes,1.37475
13520,4,19;60;93;109,Yes,0.886906
13521,5,19;60;93;95;109,Yes,0.896452
13522,5,19;60;93;96;109,Yes,0.896452
13523,5,19;60;93;99;109,Yes,0.896452
13524,5,19;60;93;100;109,Yes,0.896452
13525,5,19;60;93;101;109,Yes,0.886906
13526,5,19;60;93;102;109,Yes,0.896452
13527,5,19;60;93;103;109,Yes,0.896452
13528,5,19;60;93;108;109,Yes,1.53923
13529,5,19;60;71;93;109,Yes,1.3652
13530,4,19;60;95;109,Yes,0.886906
13531,5,19;60;95;96;109,Yes,0.896452
13532,5,19;60;95;99;109,Yes,0.896452
13533,5,19;60;95;100;109,Yes,0.896452
13534,5,19;60;95;101;109,Yes,0.886906
13535,5,19;60;95;102;109,Yes,0.896452
13536,5,19;60;95;103;109,Yes,0.896452
13537,5,19;60;95;108;109,Yes,1.53923
13538,5,19;60;83;95;109,Yes,1.71388
13539,4,19;60;96;109,Yes,0.886906
13540,5,19;60;96;99;109,Yes,0.896452
13541,5,19;60;96;100;109,Yes,0.896452
13542,5,19;60;96;101;109,Yes,0.886906
13543,5,19;60;96;102;109,Yes,0.896452
13544,5,19;60;96;103;109,Yes,0.896452
13545,5,19;60;96;108;109,Yes,1.53923
13546,5,19;31;60;96;109,Yes,1.41303
13547,5,19;60;71;96;109,Yes,1.3652
13548,5,19;60;83;96;109,Yes,2.01559
13549,5,19;60;96;107;109,Yes,2.03283
13550,4,19;60;99;109,Yes,0.886906
13551,5,19;60;99;100;109,Yes,1.37475
13552,5,19;60;99;101;109,Yes,0.886906
13553,5,19;60;99;102;109,Yes,0.896452
13554,5,19;60;99;103;109,Yes,1.37475
13555,5,19;60;99;108;109,Yes,1.37475
13556,4,19;60;100;109,Yes,0.886906
13557,5,19;60;100;101;109,Yes,0.886906
13558,5,19;60;100;102;109,Yes,1.37475
13559,5,19;60;100;103;109,Yes,0.896452
13560,5,19;60;100;108;109,Yes,1.37475
13561,4,19;60;101;109,Yes,0.851683
13562,5,19;60;101;102;109,Yes,0.886906
13563,5,19;60;101;103;109,Yes,0.886906
13564,5,19;60;101;108;109,Yes,1.3652
13565,4,19;60;102;109,Yes,0.886906
13566,5,19;60;102;103;109,Yes,1.37475
13567,5,19;60;102;108;109,Yes,1.37475
13568,4,19;60;103;109,Yes,0.886906
13569,5,19;60;103;108;109,Yes,1.37475
13570,4,19;60;108;109,Yes,1.3652
13571,5,19;60;71;108;109,Yes,2.14248
13572,3,19;64;109,Yes,0.851683
13573,4,19;64;70;109,Yes,0.886906
13574,5,19;64;70;75;109,Yes,0.896452
13575,5,19;64;70;79;109,Yes,0.886906
13576,5,19;64;70;81;109,Yes,0.896452
13577,5,19;64;70;84;109,Yes,0.896452
13578,5,19;64;70;85;109,Yes,0.896452
13579,5,19;64;70;91;109,Yes,1.51733
13580,5,19;64;70;92;109,Yes,0.896452
13581,5,19;64;70;93;109,Yes,0.896452
13582,5,19;64;70;95;109,Yes,0.896452
13583,5,19;64;70;96;109,Yes,0.896452
13584,5,19;64;70;99;109,Yes,0.896452
13585,5,19;64;70;100;109,Yes,0.896452
13586,5,19;64;70;101;109,Yes,0.886906
13587,5,19;64;70;102;109,Yes,0.896452
13588,5,19;64;70;103;109,Yes,0.896452
13589,5,19;64;70;108;109,Yes,1.37475
13590,4,19;64;75;109,Yes,0.886906
13591,5,19;64;75;79;109,Yes,0.886906
13592,5,19;64;75;81;109,Yes,0.896452
13593,5,19;64;75;84;109,Yes,0.896452
13594,5,19;64;75;85;109,Yes,0.896452
13595,5,19;64;75;91;109,Yes,1.54301
13596,5,19;64;75;92;109,Yes,0.896452
13597,5,19;64;75;93;109,Yes,0.896452
13598,5,19;64;75;95;109,Yes,0.896452
13599,5,19;64;75;96;109,Yes,0.896452
13600,5,19;64;75;99;109,Yes,0.896452
13601,5,19;64;75;100;109,Yes,0.896452
13602,5,19;64;75;101;109,Yes,0.886906
13603,5,19;64;75;102;109,Yes,0.896452
13604,5,19;64;75;103;109,Yes,0.896452
13605,5,19;64;75;108;109,Yes,1.37475
13606,4,19;64;79;109,Yes,0.851683
13607,5,19;64;79;81;109,Yes,0.886906
13608,5,19;64;79;84;109,Yes,0.886906
13609,5,19;64;79;85;109,Yes,0.886906
13610,5,19;64;79;91;109,Yes,1.50778
13611,5,19;64;79;92;109,Yes,0.886906
13612,5,19;64;79;93;109,Yes,0.886906
13613,5,19;64;79;95;109,Yes,0.886906
13614,5,19;64;79;96;109,Yes,0.886906
13615,5,19;64;79;99;109,Yes,0.886906
13616,5,19;64;79;100;109,Yes,0.886906
13617,5,19;64;79;101;109,Yes,0.851683
13618,5,19;64;79;102;109,Yes,0.886906
13619,5,19;64;79;103;109,Yes,0.886906
13620,5,19;64;79;108;109,Yes,1.3652
13621,4,19;64;81;109,Yes,0.886906
13622,5,19;64;81;84;109,Yes,0.896452
13623,5,19;64;81;85;109,Yes,0.896452
13624,5,19;64;81;91;109,Yes,1.54301
13625,5,19;64;81;92;109,Yes,0.896452
13626,5,19;64;81;93;109,Yes,0.896452
13627,5,19;64;81;95;109,Yes,0.896452
13628,5,19;64;81;96;109,Yes,0.896452
13629,5,19;64;81;99;109,Yes,0.896452
13630,5,19;64;81;100;109,Yes,0.896452
13631,5,19;64;81;101;109,Yes,0.886906
13632,5,19;64;81;102;109,Yes,0.896452
13633,5,19;64;81;103;109,Yes,0.896452
13634,5,19;64;81;108;109,Yes,1.53923
13635,5,19;64;71;81;109,Yes,1.3652
13636,4,19;64;84;109,Yes,0.886906
13637,5,19;64;84;85;109,Yes,0.896452
13638,5,19;64;84;91;109,Yes,1.54301
13639,5,19;64;84;92;109,Yes,0.896452
13640,5,19;64;84;93;109,Yes,0.896452
13641,5,19;64;84;95;109,Yes,0.896452
13642,5,19;64;84;96;109,Yes,0.896452
13643,5,19;64;84;99;109,Yes,0.896452
13644,5,19;64;84;100;109,Yes,0.896452
13645,5,19;64;84;101;109,Yes,0.886906
13646,5,19;64;84;102;109,Yes,0.896452
13647,5,19;64;84;103;109,Yes,1.37475
13648,5,19;64;84;108;109,Yes,1.37475
13649,4,19;64;85;109,Yes,0.886906
13650,5,19;64;85;91;109,Yes,1.54301
13651,5,19;64;85;92;109,Yes,0.896452
13652,5,19;64;85;93;109,Yes,0.896452
13653,5,19;64;85;95;109,Yes,0.896452
13654,5,19;64;85;96;109,Yes,0.896452
13655,5,19;64;85;99;109,Yes,0.896452
13656,5,19;64;85;100;109,Yes,0.896452
13657,5,19;64;85;101;109,Yes,0.886906
13658,5,19;64;85;102;109,Yes,0.896452
13659,5,19;64;85;103;109,Yes,0.896452
13660,5,19;64;85;108;109,Yes,1.53923
13661,4,19;64;91;109,Yes,1.50778
13662,5,19;64;91;92;109,Yes,1.51733
13663,5,19;64;91;93;109,Yes,1.54301
13664,5,19;64;91;95;109,Yes,1.54301
13665,5,19;64;91;96;109,Yes,1.54301
13666,5,19;64;91;99;109,Yes,1.54301
13667,5,19;64;91;100;109,Yes,1.54301
13668,5,19;64;91;101;109,Yes,1.50778
13669,5,19;64;91;102;109,Yes,1.54301
13670,5,19;64;91;103;109,Yes,1.54301
13671,5,19;64;91;108;109,Yes,2.00253
13672,5,19;21;64;91;109,Yes,1.50778
13673,5,19;53;64;91;109,Yes,2.27954
13674,5,19;61;64;91;109,Yes,1.53346
13675,5,19;64;67;91;109,Yes,1.53603
13676,5,19;64;77;91;109,Yes,1.53346
13677,5,19;64;83;91;109,Yes,1.88214
13678,5,19;64;86;91;109,Yes,1.53346
13679,5,19;64;87;91;109,Yes,1.53346
13680,5,19;64;91;105;109,Yes,2.14277
13681,5,19;64;91;106;109,Yes,1.53346
13682,5,19;64;91;107;109,Yes,2.20108
13683,4,19;64;92;109,Yes,0.886906
13684,5,19;64;92;93;109,Yes,0.896452
13685,5,19;64;92;95;109,Yes,0.896452
13686,5,19;64;92;96;109,Yes,0.896452
13687,5,19;64;92;99;109,Yes,0.896452
13688,5,19;64;92;100;109,Yes,0.896452
13689,5,19;64;92;101;109,Yes,0.886906
13690,5,19;64;92;102;109,Yes,0.896452
13691,5,19;64;92;103;109,Yes,0.896452
13692,5,19;64;92;108;109,Yes,1.37475
13693,4,19;64;93;109,Yes,0.886906
13694,5,19;64;93;95;109,Yes,0.896452
13695,5,19;64;93;96;109,Yes,0.896452
13696,5,19;64;93;99;109,Yes,0.896452
13697,5,19;64;93;100;109,Yes,0.896452
13698,5,19;64;93;101;109,Yes,0.886906
13699,5,19;64;93;102;109,Yes,0.896452
13700,5,19;64;93;103;109,Yes,0.896452
13701,5,19;64;93;108;109,Yes,1.53923
13702,5,19;64;71;93;109,Yes,1.3652
13703,4,19;64;95;109,Yes,0.886906
13704,5,19;64;95;96;109,Yes,0.896452
13705,5,19;64;95;99;109,Yes,0.896452
13706,5,19;64;95;100;109,Yes,0.896452
13707,5,19;64;95;101;109,Yes,0.886906
13708,5,19;64;95;102;109,Yes,0.896452
13709,5,19;64;95;103;109,Yes,0.896452
13710,5,19;64;95;108;109,Yes,1.53923
13711,5,19;64;83;95;109,Yes,1.71388
13712,4,19;64;96;109,Yes,0.886906
13713,5,19;64;96;99;109,Yes,0.896452
13714,5,19;64;96;100;109,Yes,0.896452
13715,5,19;64;96;101;109,Yes,0.886906
13716,5,19;64;96;102;109,Yes,0.896452
13717,5,19;64;96;103;109,Yes,0.896452
13718,5,19;64;96;108;109,Yes,1.53923
13719,5,19;31;64;96;109,Yes,1.41303
13720,5,19;64;71;96;109,Yes,1.3652
13721,5,19;64;83;96;109,Yes,2.01559
13722,5,19;64;96;107;109,Yes,2.03283
13723,4,19;64;99;109,Yes,0.886906
13724,5,19;64;99;100;109,Yes,1.37475
13725,5,19;64;99;101;109,Yes,0.886906
13726,5,19;64;99;102;109,Yes,0.896452
13727,5,19;64;99;103;109,Yes,1.37475
13728,5,19;64;99;108;109,Yes,1.37475
13729,4,19;64;100;109,Yes,0.886906
13730,5,19;64;100;101;109,Yes,0.886906
13731,5,19;64;100;102;109,Yes,1.37475
13732,5,19;64;100;103;109,Yes,0.896452
13733,5,19;64;100;108;109,Yes,1.37475
13734,4,19;64;101;109,Yes,0.851683
13735,5,19;64;101;102;109,Yes,0.886906
13736,5,19;64;101;103;109,Yes,0.886906
13737,5,19;64;101;108;109,Yes,1.3652
13738,4,19;64;102;109,Yes,0.886906
13739,5,19;64;102;103;109,Yes,1.37475
13740,5,19;64;102;108;109,Yes,1.37475
13741,4,19;64;103;109,Yes,0.886906
13742,5,19;64;103;108;109,Yes,1.37475
13743,4,19;64;108;109,Yes,1.3652
13744,5,19;64;71;108;109,Yes,2.14248
13745,3,19;70;109,Yes,0.851683
13746,4,19;70;75;109,Yes,0.886906
13747,5,19;70;75;79;109,Yes,0.886906
13748,5,19;70;75;81;109,Yes,0.896452
13749,5,19;70;75;84;109,Yes,0.896452
13750,5,19;70;75;85;109,Yes,0.896452
13751,5,19;70;75;91;109,Yes,1.51733
13752,5,19;70;75;92;109,Yes,0.896452
13753,5,19;70;75;93;109,Yes,0.896452
13754,5,19;70;75;95;109,Yes,0.896452
13755,5,19;70;75;96;109,Yes,0.896452
13756,5,19;70;75;99;109,Yes,0.896452
13757,5,19;70;75;100;109,Yes,0.896452
13758,5,19;70;75;101;109,Yes,0.886906
13759,5,19;70;75;102;109,Yes,0.896452
13760,5,19;70;75;103;109,Yes,0.896452
13761,5,19;70;75;108;109,Yes,0.896452
13762,4,19;70;79;109,Yes,0.851683
13763,5,19;70;79;81;109,Yes,0.886906
13764,5,19;70;79;84;109,Yes,0.886906
13765,5,19;70;79;85;109,Yes,0.886906
13766,5,19;70;79;91;109,Yes,1.41303
13767,5,19;70;79;92;109,Yes,0.886906
13768,5,19;70;79;93;109,Yes,0.886906
13769,5,19;70;79;95;109,Yes,0.886906
13770,5,19;70;79;96;109,Yes,0.886906
13771,5,19;70;79;99;109,Yes,0.886906
13772,5,19;70;79;100;109,Yes,0.886906
13773,5,19;70;79;101;109,Yes,0.851683
13774,5,19;70;79;102;109,Yes,0.886906
13775,5,19;70;79;103;109,Yes,0.886906
13776,5,19;70;79;108;109,Yes,0.886906
13777,4,19;70;81;109,Yes,0.886906
13778,5,19;70;81;84;109,Yes,0.896452
13779,5,19;70;81;85;109,Yes,0.896452
13780,5,19;70;81;91;109,Yes,1.51733
13781,5,19;70;81;92;109,Yes,0.896452
13782,5,19;70;81;93;109,Yes,0.896452
13783,5,19;70;81;95;109,Yes,0.896452
13784,5,19;70;81;96;109,Yes,0.896452
13785,5,19;70;81;99;109,Yes,0.896452
13786,5,19;70;81;100;109,Yes,0.896452
13787,5,19;70;81;101;109,Yes,0.886906
13788,5,19;70;81;102;109,Yes,0.896452
13789,5,19;70;81;103;109,Yes,0.896452
13790,5,19;70;81;108;109,Yes,1.37475
13791,5,19;70;71;81;109,Yes,1.3652
13792,4,19;70;84;109,Yes,0.886906
13793,5,19;70;84;85;109,Yes,0.896452
13794,5,19;70;84;91;109,Yes,1.51733
13795,5,19;70;84;92;109,Yes,0.896452
13796,5,19;70;84;93;109,Yes,0.896452
13797,5,19;70;84;95;109,Yes,0.896452
13798,5,19;70;84;96;109,Yes,0.896452
13799,5,19;70;84;99;109,Yes,0.896452
13800,5,19;70;84;100;109,Yes,0.896452
13801,5,19;70;84;101;109,Yes,0.886906
13802,5,19;70;84;102;109,Yes,0.896452
13803,5,19;70;84;103;109,Yes,1.37475
13804,5,19;70;84;108;109,Yes,0.896452
13805,4,19;70;85;109,Yes,0.886906
13806,5,19;70;85;91;109,Yes,1.51733
13807,5,19;70;85;92;109,Yes,0.896452
13808,5,19;70;85;93;109,Yes,0.896452
13809,5,19;70;85;95;109,Yes,0.896452
13810,5,19;70;85;96;109,Yes,0.896452
13811,5,19;70;85;99;109,Yes,0.896452
13812,5,19;70;85;100;109,Yes,0.896452
13813,5,19;70;85;101;109,Yes,0.886906
13814,5,19;70;85;102;109,Yes,0.896452
13815,5,19;70;85;103;109,Yes,0.896452
13816,5,19;70;85;108;109,Yes,1.37475
13817,4,19;70;91;109,Yes,1.41303
13818,5,19;70;91;92;109,Yes,1.42258
13819,5,19;70;91;93;109,Yes,1.51733
13820,5,19;70;91;95;109,Yes,1.51733
13821,5,19;70;91;96;109,Yes,1.51733
13822,5,19;70;91;99;109,Yes,1.51733
13823,5,19;70;91;100;109,Yes,1.51733
13824,5,19;70;91;101;109,Yes,1.41303
13825,5,19;70;91;102;109,Yes,1.51733
13826,5,19;70;91;103;109,Yes,1.51733
13827,5,19;70;91;108;109,Yes,1.42258
13828,5,19;21;70;91;109,Yes,1.41303
13829,5,19;53;70;91;109,Yes,2.26077
13830,5,19;61;70;91;109,Yes,1.50778
13831,5,19;67;70;91;109,Yes,1.51726
13832,5,19;70;77;91;109,Yes,1.50778
13833,5,19;70;83;91;109,Yes,1.85646
13834,5,19;70;86;91;109,Yes,1.50778
13835,5,19;70;87;91;109,Yes,1.50778
13836,5,19;70;91;105;109,Yes,2.11709
13837,5,19;70;91;106;109,Yes,1.50778
13838,5,19;70;91;107;109,Yes,2.17541
13839,4,19;70;92;109,Yes,0.886906
13840,5,19;70;92;93;109,Yes,0.896452
13841,5,19;70;92;95;109,Yes,0.896452
13842,5,19;70;92;96;109,Yes,0.896452
13843,5,19;70;92;99;109,Yes,0.896452
13844,5,19;70;92;100;109,Yes,0.896452
13845,5,19;70;92;101;109,Yes,0.886906
13846,5,19;70;92;102;109,Yes,0.896452
13847,5,19;70;92;103;109,Yes,0.896452
13848,5,19;70;92;108;109,Yes,0.896452
13849,4,19;70;93;109,Yes,0.886906
13850,5,19;70;93;95;109,Yes,0.896452
13851,5,19;70;93;96;109,Yes,0.896452
13852,5,19;70;93;99;109,Yes,0.896452
13853,5,19;70;93;100;109,Yes,0.896452
13854,5,19;70;93;101;109,Yes,0.886906
13855,5,19;70;93;102;109,Yes,0.896452
13856,5,19;70;93;103;109,Yes,0.896452
13857,5,19;70;93;108;109,Yes,1.37475
13858,5,19;70;71;93;109,Yes,1.3652
13859,4,19;70;95;109,Yes,0.886906
13860,5,19;70;95;96;109,Yes,0.896452
13861,5,19;70;95;99;109,Yes,0.896452
13862,5,19;70;95;100;109,Yes,0.896452
13863,5,19;70;95;101;109,Yes,0.886906
13864,5,19;70;95;102;109,Yes,0.896452
13865,5,19;70;95;103;109,Yes,0.896452
13866,5,19;70;95;108;109,Yes,1.37475
13867,5,19;70;83;95;109,Yes,1.71388
13868,4,19;70;96;109,Yes,0.886906
13869,5,19;70;96;99;109,Yes,0.896452
13870,5,19;70;96;100;109,Yes,0.896452
13871,5,19;70;96;101;109,Yes,0.886906
13872,5,19;70;96;102;109,Yes,0.896452
13873,5,19;70;96;103;109,Yes,0.896452
13874,5,19;70;96;108;109,Yes,1.37475
13875,5,19;31;70;96;109,Yes,1.41303
13876,5,19;70;71;96;109,Yes,1.3652
13877,5,19;70;83;96;109,Yes,2.01559
13878,5,19;70;96;107;109,Yes,2.03283
13879,4,19;70;99;109,Yes,0.886906
13880,5,19;70;99;100;109,Yes,1.37475
13881,5,19;70;99;101;109,Yes,0.886906
13882,5,19;70;99;102;109,Yes,0.896452
13883,5,19;70;99;103;109,Yes,1.37475
13884,5,19;70;99;108;109,Yes,0.896452
13885,4,19;70;100;109,Yes,0.886906
13886,5,19;70;100;101;109,Yes,0.886906
13887,5,19;70;100;102;109,Yes,1.37475
13888,5,19;70;100;103;109,Yes,0.896452
13889,5,19;70;100;108;109,Yes,0.896452
13890,4,19;70;101;109,Yes,0.851683
13891,5,19;70;101;102;109,Yes,0.886906
13892,5,19;70;101;103;109,Yes,0.886906
13893,5,19;70;101;108;109,Yes,0.886906
13894,4,19;70;102;109,Yes,0.886906
13895,5,19;70;102;103;109,Yes,1.37475
13896,5,19;70;102;108;109,Yes,0.896452
13897,4,19;70;103;109,Yes,0.886906
13898,5,19;70;103;108;109,Yes,0.896452
13899,4,19;70;108;109,Yes,0.886906
13900,5,19;70;71;108;109,Yes,1.97451
13901,3,19;75;109,Yes,0.851683
13902,4,19;75;79;109,Yes,0.851683
13903,5,19;75;79;81;109,Yes,0.886906
13904,5,19;75;79;84;109,Yes,0.886906
13905,5,19;75;79;85;109,Yes,0.886906
13906,5,19;75;79;91;109,Yes,1.50778
13907,5,19;75;79;92;109,Yes,0.886906
13908,5,19;75;79;93;109,Yes,0.886906
13909,5,19;75;79;95;109,Yes,0.886906
13910,5,19;75;79;96;109,Yes,0.886906
13911,5,19;75;79;99;109,Yes,0.886906
13912,5,19;75;79;100;109,Yes,0.886906
13913,5,19;75;79;101;109,Yes,0.851683
13914,5,19;75;79;102;109,Yes,0.886906
13915,5,19;75;79;103;109,Yes,0.886906
13916,5,19;75;79;108;109,Yes,0.886906
13917,4,19;75;81;109,Yes,0.886906
13918,5,19;75;81;84;109,Yes,0.896452
13919,5,19;75;81;85;109,Yes,0.896452
13920,5,19;75;81;91;109,Yes,1.54301
13921,5,19;75;81;92;109,Yes,0.896452
13922,5,19;75;81;93;109,Yes,0.896452
13923,5,19;75;81;95;109,Yes,0.896452
13924,5,19;75;81;96;109,Yes,0.896452
13925,5,19;75;81;99;109,Yes,0.896452
13926,5,19;75;81;100;109,Yes,0.896452
13927,5,19;75;81;101;109,Yes,0.886906
13928,5,19;75;81;102;109,Yes,0.896452
13929,5,19;75;81;103;109,Yes,0.896452
13930,5,19;75;81;108;109,Yes,1.37475
13931,5,19;71;75;81;109,Yes,1.3652
13932,4,19;75;84;109,Yes,0.886906
13933,5,19;75;84;85;109,Yes,0.896452
13934,5,19;75;84;91;109,Yes,1.54301
13935,5,19;75;84;92;109,Yes,0.896452
13936,5,19;75;84;93;109,Yes,0.896452
13937,5,19;75;84;95;109,Yes,0.896452
13938,5,19;75;84;96;109,Yes,0.896452
